id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league
8826,Rocco Reitz,2,62,0,0.0,0,0.1109689176082611,0,2,1,0,M S,Borussia M.Gladbach,0,0.0,0.1109689176082611,0.0,Bundesliga
8845,Hee-Chan Hwang,18,434,0,2.0261164903640747,1,0.6018608640879393,10,3,2,0,F M S,RasenBallsport Leipzig,0,2.0261164903640747,2.6783519703894854,0.5064238738268614,Bundesliga
8846,Paul Nebel,4,46,0,0.0,0,0.0,0,0,0,0,S,Mainz 05,0,0.0,0.0,0.0,Bundesliga
8847,Niklas Tauer,5,56,0,0.0,0,0.0636558011174202,0,1,0,0,S,Mainz 05,0,0.0,0.0636558011174202,0.0,Bundesliga
8854,Tim Siersleben,1,32,0,0.0688478574156761,0,0.0,1,0,0,0,S,Wolfsburg,0,0.0688478574156761,0.0,0.0,Bundesliga
8875,Tolu Arokodare,10,93,0,0.2127332650125026,0,0.4891664860770106,3,3,0,0,S,FC Cologne,0,0.2127332650125026,0.299261181615293,0.037266869097948,Bundesliga
8876,Dimitris Limnios,12,364,0,0.3280465230345726,0,0.6474879533052444,6,5,0,0,M S,FC Cologne,0,0.3280465230345726,0.950709693133831,0.246720072813332,Bundesliga
8877,Sava-Arangel Cestic,11,900,0,0.0760114416480064,0,0.1167443245649337,1,2,3,0,D,FC Cologne,0,0.0760114416480064,0.9849130436778069,0.8681687116622925,Bundesliga
8878,Atakan Karazor,19,1018,0,0.1063082255423069,0,0.1094713881611824,3,2,3,0,D M S,VfB Stuttgart,0,0.1063082255423069,1.9549254812300203,1.8340599201619625,Bundesliga
8962,Joscha Wosz,2,30,0,0.0,0,0.0,0,0,0,0,S,RasenBallsport Leipzig,0,0.0,0.0,0.0,Bundesliga
8986,Omar Alderete,17,1295,0,0.1984921582043171,0,0.078439905308187,6,3,2,0,D S,Hertha Berlin,0,0.1984921582043171,2.286112467758357,2.219472191296518,Bundesliga
8987,Lilian Egloff,2,13,0,0.0,0,0.0,0,0,0,0,S,VfB Stuttgart,0,0.0,0.0,0.0,Bundesliga
8988,Luca Mack,1,3,0,0.0,0,0.0,0,0,0,0,S,VfB Stuttgart,0,0.0,0.0,0.0,Bundesliga
8990,Emrehan Gedikli,1,24,0,0.0,0,0.0,0,0,0,0,S,Bayer Leverkusen,0,0.0,0.0853085964918136,0.0853085964918136,Bundesliga
9006,Brian Behrendt,3,73,0,0.0666763037443161,0,0.0,2,0,0,0,S,Arminia Bielefeld,0,0.0666763037443161,0.1055553499609232,0.1055553499609232,Bundesliga
9028,Kilian Ludewig,6,525,0,0.0,0,0.2577971089631319,0,5,1,0,D M,Schalke 04,0,0.0,0.7200529295951128,0.5457693338394165,Bundesliga
9052,Josep Martínez,1,90,0,0.0,0,0.0,0,0,0,0,GK,RasenBallsport Leipzig,0,0.0,0.3004394173622131,0.3004394173622131,Bundesliga
9069,Romano Schmid,22,1182,0,0.6267957650125027,3,1.530705370940268,18,16,2,0,F M S,Werder Bremen,0,0.6267957650125027,3.91159946192056,2.424988789483905,Bundesliga
9100,Tim Maciejewski,1,3,0,0.0,0,0.0,0,0,0,0,S,Union Berlin,0,0.0,0.0,0.0,Bundesliga
9108,Marco John,14,1001,0,0.1479575419798493,0,1.588413756340742,5,10,1,0,D M S,Hoffenheim,0,0.1479575419798493,4.947337735444307,3.3565413411706686,Bundesliga
9127,Lukas Petkov,1,3,0,0.0,0,0.0,0,0,0,0,S,Augsburg,0,0.0,0.0,0.0,Bundesliga
9129,Lennart Grill,4,360,0,0.0,0,0.0,0,0,0,0,GK,Bayer Leverkusen,0,0.0,0.905979197472334,0.905979197472334,Bundesliga
9161,Jan-Luca Schuler,2,37,0,0.0265546236187219,0,0.0,1,0,0,0,S,Schalke 04,0,0.0265546236187219,0.0265546236187219,0.0,Bundesliga
9162,Kerim Çalhanoglu,4,299,0,0.0746978521347045,0,0.0,1,0,0,0,D M,Schalke 04,0,0.0746978521347045,0.0896829813718795,0.0149851320311427,Bundesliga
9178,Merveille Papela,1,1,0,0.0,0,0.0,0,0,0,0,S,Mainz 05,0,0.0,0.0,0.0,Bundesliga
9186,Tim Civeja,3,28,0,0.0,0,0.0,0,0,0,0,S,Augsburg,0,0.0,0.0122261550277471,0.0122261550277471,Bundesliga
9187,Sebastian Müller,2,2,0,0.0,0,0.0,0,0,0,0,S,Arminia Bielefeld,0,0.0,0.0,0.0,Bundesliga
9227,Steffen Tigges,6,40,0,0.2904386720620096,0,0.0245254635810852,4,1,0,0,S,Borussia Dortmund,0,0.2904386720620096,0.2782871327362954,0.0,Bundesliga
9229,Tiago Dantas,2,69,0,0.0,0,0.0517584271728992,0,1,0,0,M S,Bayern Munich,0,0.0,0.0448525957763195,0.0448525957763195,Bundesliga
9269,Nishan Burkart,1,13,0,0.0,0,0.0,0,0,0,0,S,Freiburg,0,0.0,0.0,0.0,Bundesliga
9274,Naouirou Ahamada,6,252,0,0.2139863520860672,0,0.0182351507246494,5,1,2,1,M S,VfB Stuttgart,0,0.2139863520860672,0.6984839551150799,0.466262474656105,Bundesliga
9288,Elias Bördner,1,90,0,0.0,0,0.0,0,0,0,0,GK,Eintracht Frankfurt,0,0.0,0.0262663289904594,0.0262663289904594,Bundesliga
9301,Emmanuel Dennis,9,473,0,0.4957779347896576,1,0.7534655183553696,5,5,0,0,F S,FC Cologne,0,0.4957779347896576,1.9475053399801252,0.8792015537619591,Bundesliga
9328,Jeremie Frimpong,10,431,0,0.1447280719876289,0,0.8550180643796921,3,4,1,0,D S,Bayer Leverkusen,0,0.1447280719876289,2.41724294424057,1.537469631060958,Bundesliga
9426,Mikail Maden,1,5,0,0.0,0,0.0,0,0,0,0,S,Schalke 04,0,0.0,0.0,0.0,Bundesliga
9427,Mehmet Can Aydin,6,505,0,0.0112575516104698,0,0.6023558974266052,1,1,0,0,D M,Schalke 04,0,0.0112575516104698,1.2480758652091026,0.6344624161720276,Bundesliga
9428,Jonas Michelbrink,2,35,0,0.0,0,0.0,0,0,1,0,S,Hertha Berlin,0,0.0,0.2839912474155426,0.2839912474155426,Bundesliga
9443,Vasilis Pavlidis,1,1,0,0.0,0,0.0,0,0,0,0,S,Schalke 04,0,0.0,0.0,0.0,Bundesliga
9445,Christopher Scott,2,31,0,0.0358636938035488,0,0.0,1,0,0,0,S,Bayern Munich,0,0.0358636938035488,0.0358636938035488,0.0,Bundesliga
9458,Josip Stanisic,1,90,0,0.0651789605617523,0,0.0,2,0,0,0,D,Bayern Munich,0,0.0651789605617523,0.0517778880894184,0.0517778880894184,Bundesliga
9494,Mohamed Sankoh,1,15,0,0.0,0,0.0,0,0,0,0,S,VfB Stuttgart,0,0.0,0.0,0.0,Bundesliga
9507,Jimmy Adrian Kaparos,1,15,0,0.0,0,0.0,0,0,0,0,S,Schalke 04,0,0.0,0.0,0.0,Bundesliga
9528,Marten Winkler,1,1,0,0.0,0,0.0,0,0,0,0,S,Hertha Berlin,0,0.0,0.0,0.0,Bundesliga
9529,Henning Matriciani,1,21,0,0.0,0,0.0,0,0,0,0,S,Schalke 04,0,0.0,0.0,0.0,Bundesliga
9547,Jonas Michel Dirkner,1,15,0,0.0,0,0.0,0,0,0,0,S,Hertha Berlin,0,0.0,0.0,0.0,Bundesliga
647,Harry Kane,35,3097,23,22.17485890910029,14,7.577093588188291,138,49,1,0,F,Tottenham,19,19.1301834397018,24.995648321695622,4.451256847940385,Premier League
1250,Mohamed Salah,37,3085,22,20.250846637412906,5,6.528526101261377,126,55,0,0,F M S,Liverpool,16,15.683833638206124,28.968233548104763,9.800235655158758,Premier League
1228,Bruno Fernandes,37,3117,18,16.0194544615224,12,11.474995978176594,121,95,6,0,M S,Manchester United,9,8.40783962700516,26.911412378773093,11.93228487111628,Premier League
453,Son Heung-Min,37,3139,17,11.023286756128073,10,9.512992469593884,68,75,0,0,F M S,Tottenham,16,10.26211790367961,20.6719155497849,6.608751138672233,Premier League
822,Patrick Bamford,38,3085,17,18.401862610131506,7,3.7822465524077415,107,30,3,0,F S,Leeds,15,16.87952494621277,23.394952706992623,4.131795546039939,Premier League
5555,Dominic Calvert-Lewin,32,2788,16,18.136448714882132,0,2.101818833500147,82,18,3,0,F S,Everton,16,18.136448714882132,19.69885002076626,4.159406214952469,Premier League
755,Jamie Vardy,34,2848,15,19.94294610992074,9,5.087881522253156,82,28,1,0,F S,Leicester,7,13.0924265794456,18.227907367050648,2.41258773393929,Premier League
8865,Ollie Watkins,37,3330,14,16.280177645385265,5,5.314029491506517,98,45,2,1,F,Aston Villa,13,14.757840014994144,22.014020785689357,5.334991173818708,Premier League
314,Ilkay Gündogan,28,2033,13,9.566883080638943,2,3.8162196557968855,54,42,1,0,M S,Manchester City,12,8.044545345939696,19.286811731755733,10.148374736309052,Premier League
3277,Alexandre Lacazette,30,1928,13,12.028909418731928,2,2.209213115274906,45,22,3,0,F M S,Arsenal,10,9.7454028762877,14.361542394384742,2.9379407837986946,Premier League
468,Callum Wilson,26,2079,12,13.59009125083685,5,3.046300631016493,49,17,2,0,F S,Newcastle United,8,10.545415870845318,14.205592930316923,1.0525451973080635,Premier League
620,Kelechi Iheanacho,25,1452,12,9.048596148379149,2,3.534099193289876,59,28,1,0,F S,Leicester,12,8.287427310831845,13.961563635617496,3.4299153089523315,Premier League
986,Danny Ings,28,2115,12,8.139229241758585,4,2.3112305803224444,56,22,1,0,F S,Southampton,10,6.616891518235207,9.92908869124949,2.0632555447518826,Premier League
4456,Chris Wood,32,2675,12,12.896009117364883,3,2.03811838850379,69,23,0,0,F S,Burnley,10,11.373671382665634,13.585281524807217,2.1498517598956823,Premier League
522,Wilfried Zaha,30,2615,11,8.804439894855022,2,3.702821103855968,60,30,6,0,F M S,Crystal Palace,9,7.282102234661579,13.579472474753857,3.634436188265681,Premier League
556,Marcus Rashford,37,2941,11,9.579709991812706,9,4.185122115537524,79,44,4,0,F M S,Manchester United,11,9.579709991812706,20.44191016256809,8.927207557484508,Premier League
838,Sadio Mané,35,2805,11,14.828547755256295,7,7.787754854187369,94,61,3,0,F M S,Liverpool,11,14.828547755256295,24.99892319738865,6.057656282559037,Premier League
2251,Gareth Bale,20,909,11,5.797857677564025,2,1.842241395264864,38,21,1,0,M S,Tottenham,11,5.797857677564025,8.149640910327435,2.5945137250237167,Premier League
7153,Matheus Pereira,33,2594,11,6.948316538706422,6,6.355539299547672,65,58,2,1,M S,West Bromwich Albion,7,3.9036410860717297,10.857054157182574,3.75792377255857,Premier League
318,Pierre-Emerick Aubameyang,28,2254,10,10.194088630378246,3,2.3524065418168902,55,19,2,0,F M S,Arsenal,8,8.671750970184803,14.778997933492064,3.955129318870604,Premier League
531,Michail Antonio,25,1923,10,14.138838540762665,5,3.034944863989949,63,25,3,0,F S,West Ham,10,14.138838540762665,18.99889111146331,2.655063789337873,Premier League
606,Christian Benteke,30,1824,10,7.457401188090444,1,0.6976262861862779,71,15,1,1,F S,Crystal Palace,10,7.457401188090444,8.47283953242004,3.153553775511682,Premier League
618,Raheem Sterling,30,2449,10,11.763264082372189,6,5.817095670849085,68,35,3,0,F M S,Manchester City,10,11.002095226198437,24.088666174560785,11.477124504745008,Premier League
3294,Edinson Cavani,26,1355,10,8.603231720626354,3,2.3172435145825148,34,14,4,0,F S,Manchester United,10,8.603231720626354,12.259187385439873,2.730645166710019,Premier League
5612,Anwar El Ghazi,28,1612,10,9.037517840974033,0,1.8828656133264303,64,26,2,0,F M S,Aston Villa,6,5.99284244235605,7.845562790520489,2.691346371546388,Premier League
8288,Tomas Soucek,37,3330,10,8.936489820480347,1,2.3296639565378428,63,17,7,1,M,West Ham,10,8.936489820480347,16.730339899659157,8.610449083149433,Premier League
482,Roberto Firmino,36,2882,9,12.860213406383991,7,6.116863399744034,83,44,2,0,F M S,Liverpool,9,12.860213406383991,25.271457761526108,10.198550110682843,Premier League
558,Jesse Lingard,15,1344,9,5.095250342041254,4,2.329288413748145,39,18,3,0,F M,West Ham,8,3.5729127153754234,9.868648286908863,5.617282949388027,Premier League
750,Riyad Mahrez,26,1894,9,6.151045539416373,5,5.954979481175542,56,43,0,0,F M S,Manchester City,9,6.151045539416373,18.641167933121324,9.019599789753556,Premier League
6681,Harvey Barnes,25,1954,9,6.697319919243455,4,1.7716880273073912,56,26,0,0,F M S,Leicester,9,6.697319919243455,8.893774410709739,1.5948405284434557,Premier League
6854,Diogo Jota,19,1114,9,7.05772053822875,0,1.7625210750848057,46,12,2,0,F M S,Liverpool,9,7.05772053822875,10.972974702715874,4.0760964918881655,Premier League
7700,Che Adams,36,2685,9,12.118734162300823,5,5.227753505110741,55,37,1,0,F S,Southampton,9,12.118734162300823,14.486911714076996,2.7446243297308683,Premier League
843,James Ward-Prowse,37,3330,8,5.427161182276905,7,3.956646459177136,42,57,5,0,D M,Southampton,5,2.3824858171865344,10.150620041415095,8.928798945620656,Premier League
1776,Jarrod Bowen,37,2514,8,7.817085841670632,5,4.952177892439067,53,28,0,0,F M S,West Ham,8,7.817085841670632,14.000130595639348,3.0969949951395392,Premier League
3621,Neal Maupay,33,2526,8,13.773534506559372,2,4.277407880872488,71,32,1,1,F M S,Brighton,5,10.728932749480007,17.157539159059525,3.381784765049815,Premier League
5543,Gabriel Jesus,28,1977,8,9.009614009410145,4,3.37188967410475,52,29,2,0,F M S,Manchester City,8,9.009614009410145,16.564743790775537,5.563634850084782,Premier League
5656,Nicolas Pepe,28,1512,8,5.811174319125712,1,1.0121600376442077,43,11,1,1,F M S,Arsenal,7,5.050005499273539,9.170708017423747,4.217725777998567,Premier League
6055,Phil Foden,27,1548,8,5.43758063390851,5,4.749281365424395,43,36,0,0,F M S,Manchester City,8,5.43758063390851,13.111076783388851,5.408362489193678,Premier League
6630,Joe Willock,21,1215,8,5.088089782744646,0,0.7337011601775885,23,10,1,0,M S,"Arsenal,Newcastle United",8,4.326921004801989,7.0070693753659725,2.9877271251752973,Premier League
6818,James Maddison,31,2123,8,3.827569866552949,5,5.386723920702934,75,50,4,0,M S,Leicester,8,3.827569866552949,11.743431102484465,6.073130352422595,Premier League
8718,Stuart Dallas,38,3412,8,4.457073524594307,2,2.084683418273926,48,26,7,0,D M,Leeds,8,4.457073524594307,18.534343764185905,13.809802262112498,Premier League
8720,Jack Harrison,36,2871,8,6.254042700864375,8,7.5230593085289,46,59,2,0,M S,Leeds,8,6.254042700864375,19.39748965576291,8.035575423389673,Premier League
695,Bertrand Traoré,36,2362,7,6.304105126298964,6,4.570987721905112,64,35,1,0,F M S,Aston Villa,7,6.304105126298964,9.835355166345837,1.3322140527889132,Premier League
1389,Jorginho,28,2022,7,6.972690678201616,1,1.954869382083416,14,24,2,0,M S,Chelsea,0,0.1222453294321894,11.3837304757908,10.87897537369281,Premier League
2381,Rodrigo,26,1285,7,5.755642192438245,2,3.200529370456934,46,31,3,0,F M S,Leeds,7,5.755642192438245,10.81597439199686,4.3486531134694815,Premier League
6026,Richarlison,33,2803,7,10.427271598950028,3,3.3947611711919308,78,25,3,1,F M S,Everton,6,9.666102761402726,15.678682796657084,5.174452861770988,Premier League
6441,Ferrán Torres,23,1291,7,5.728707629255951,2,2.202425992116332,36,18,1,0,F M S,Manchester City,7,5.728707629255951,9.768890779465435,2.724256752058864,Premier League
7490,Mason Greenwood,31,1825,7,6.975748036056757,2,2.4278998095542192,67,14,2,0,F M S,Manchester United,7,6.975748036056757,14.031832756474614,5.954058945178986,Premier League
7711,David McGoldrick,34,2319,7,7.383083622902632,1,1.050453633069992,65,16,7,0,F M S,Sheffield United,7,7.383083622902632,9.68200909346342,3.187531740404665,Premier League
65,Timo Werner,35,2605,6,13.432795586064458,8,6.66727664321661,80,36,2,0,F M S,Chelsea,6,13.432795586064458,20.533462934195995,5.242121719755232,Premier League
501,Danny Welbeck,24,1551,6,7.380381532013416,1,3.231366850435734,35,22,0,0,F M S,Brighton,6,6.6192494705319405,10.265666516497731,1.476512636989355,Premier League
675,Jack Grealish,26,2187,6,5.192683823406696,10,9.334136627614498,50,81,5,0,F M S,Aston Villa,6,5.192683823406696,17.48746880888939,6.972043983638287,Premier League
702,Tammy Abraham,22,1027,6,6.189150683581829,1,0.7214874606579542,32,9,0,0,F S,Chelsea,6,6.189150683581829,7.9011704083532095,2.1223282255232334,Premier League
714,Gylfi Sigurdsson,35,2189,6,5.62011415604502,5,4.763620866462588,46,43,2,0,F M S,Everton,3,3.3366075986996293,8.377620616927743,3.660514172166586,Premier League
2249,James Rodríguez,23,1802,6,3.3635378424078226,4,5.439711567014456,37,40,4,0,F M S,Everton,6,3.3635378424078226,12.033004865050316,7.104181377217174,Premier League
5956,Youri Tielemans,38,3359,6,4.168203926645219,4,3.312251338735223,48,49,6,0,M S,Leicester,4,2.64586631115526,18.97534204274416,14.94546852633357,Premier League
7768,Mason Mount,36,2891,6,6.884880336001515,5,9.847691355273128,82,87,2,0,F M S,Chelsea,5,6.123711509630084,21.69607448298484,12.443149040453136,Premier League
8026,Raphinha,30,2369,6,6.219142843037844,9,9.524860586971045,67,65,3,0,M S,Leeds,6,6.219142843037844,16.792777836322784,6.679691860452294,Premier League
447,Kevin De Bruyne,24,1918,5,9.908439546823502,11,10.00376264937222,79,72,1,0,M S,Manchester City,3,7.624932937324047,21.079131573438644,10.636447556316853,Premier League
935,Kurt Zouma,24,2024,5,3.136853445321321,0,0.0814669709652662,27,4,3,0,D S,Chelsea,5,3.136853445321321,6.216146335937083,6.133133308030665,Premier League
4476,Callum Robinson,28,1580,5,3.2030633985996246,0,1.0499632060527802,31,16,0,0,F M S,West Bromwich Albion,5,3.2030633985996246,5.2165407538414,1.5963355377316475,Premier League
6048,Lewis Dunk,32,2844,5,2.6992577090859413,0,0.830638368614018,31,10,5,2,D,Brighton,5,2.6992577090859413,8.265677943825722,7.870708651840687,Premier League
6382,Pedro Neto,31,2570,5,5.494995640590787,6,5.738268097862601,62,61,4,0,F M S,Wolverhampton Wanderers,5,5.494995640590787,11.516661681234837,4.206935252994299,Premier League
6827,Bobby Reid,33,2394,5,4.269851532764733,2,1.3097007106989622,34,14,7,0,D F M S,Fulham,5,4.269851532764733,8.202645358629525,3.1313844807446003,Premier League
6853,Rúben Neves,35,2591,5,4.715056136250496,1,2.002833073027432,65,32,7,0,M S,Wolverhampton Wanderers,2,2.4315496180206537,6.769231723621488,4.476360370405018,Premier League
7322,Bukayo Saka,31,2561,5,7.169173587113619,3,4.511790654622018,61,38,1,0,D F M S,Arsenal,5,7.169173587113619,18.29246639087796,9.180439569987357,Premier League
7698,Leandro Trossard,34,2601,5,5.412756389006972,5,5.398416234180331,58,51,2,0,F M S,Brighton,5,5.412756389006972,15.99893451668322,7.631562136113644,Premier League
87,Joelinton,31,2006,4,5.631002204492688,2,2.366481453180313,43,17,3,0,F M S,Newcastle United,3,4.869833366945386,9.268310604617,3.284957649186253,Premier League
502,Olivier Giroud,17,750,4,5.070415806025267,0,1.1757991276681423,29,6,1,0,F S,Chelsea,4,5.070415806025267,5.245491370558739,1.7113372217863798,Premier League
553,Anthony Martial,22,1494,4,7.405651165172458,3,2.6198029601946478,42,17,0,1,F M S,Manchester United,4,7.405651165172458,11.814813017845154,3.3195053301751614,Premier League
586,John Stones,21,1843,4,2.3939535319805145,0,0.04683952126652,14,2,0,1,D,Manchester City,4,2.3939535319805145,9.842463970184326,9.74279487133026,Premier League
2662,Christian Pulisic,27,1739,4,6.775412477552891,2,2.761232169345021,43,25,2,0,F M S,Chelsea,4,6.775412477552891,14.59385794773698,7.101119593717158,Premier League
4105,Raúl Jiménez,10,824,4,2.360909685492516,0,0.6329625025391579,26,6,0,0,F,Wolverhampton Wanderers,4,2.360909685492516,3.684076260775328,1.2332111839205029,Premier League
4381,Mateusz Klich,35,2404,4,2.999958790373057,5,3.650850465521216,36,44,6,0,M S,Leeds,2,1.4776211227290332,14.60811685398221,10.386438000015914,Premier League
5220,Kai Havertz,27,1523,4,6.352183712646365,3,1.553381915204227,33,18,2,0,F M S,Chelsea,4,6.352183712646365,10.382943627424538,4.811911249533296,Premier League
5556,Ademola Lookman,34,2765,4,6.251116008497775,4,5.25840737298131,69,61,5,0,F M S,Fulham,4,5.48994714114815,15.35522010177374,7.334159415215254,Premier League
5560,Scott McTominay,32,2121,4,1.847744004800916,1,2.11461328715086,26,17,3,0,M S,Manchester United,4,1.847744004800916,10.912294186651708,7.904809940606356,Premier League
6893,Stuart Armstrong,32,2701,4,2.5625904174521565,5,2.51805778965354,51,33,3,0,M S,Southampton,4,2.5625904174521565,9.479516074061394,6.250183904543519,Premier League
7420,Miguel Almirón,34,2458,4,3.509381879121065,1,3.1359253535047174,33,31,3,0,F M S,Newcastle United,4,3.509381879121065,9.295024225488303,3.899067119695246,Premier League
8706,Eberechi Eze,34,2570,4,2.494572142139077,6,3.741961938329041,37,42,3,0,M S,Crystal Palace,4,2.494572142139077,7.996477495878935,3.959954559803009,Premier League
8778,Fabio Silva,31,1251,4,5.958538793027401,2,1.0354305505752563,45,10,2,0,F S,Wolverhampton Wanderers,3,5.197369962930679,4.897674456238747,1.0702383313328028,Premier League
101,Allan Saint-Maximin,25,1578,3,2.825913108885288,4,4.013324308209121,30,29,0,0,F M S,Newcastle United,3,2.825913108885288,10.59472032263875,4.22400295548141,Premier League
111,Jannik Vestergaard,29,2481,3,2.0269474890083075,0,0.7408252637833357,22,7,3,1,D S,Southampton,3,2.0269474890083075,5.853648511692882,5.7788641303777695,Premier League
239,Pascal Groß,33,2379,3,5.010525770485401,8,5.368290125392377,32,69,3,0,D M S,Brighton,0,1.9658871926367285,10.404419407248495,6.732295144349337,Premier League
503,Theo Walcott,22,1660,3,2.280676642432809,3,1.2631027586758137,29,17,0,0,F M S,"Everton,Southampton",3,2.280676642432809,5.551979407668114,2.233550108969212,Premier League
528,Angelo Ogbonna,27,2403,3,1.6960736466571689,0,0.4284707475453615,13,4,5,0,D,West Ham,3,1.6960736466571689,3.929544437676668,3.707049492746592,Premier League
592,Ross Barkley,26,1574,3,3.6999339712783694,1,4.31900261156261,39,40,0,0,M S,"Aston Villa,Chelsea",3,3.6999339712783694,9.896902839653194,3.7172514870762825,Premier League
669,Ashley Westwood,37,3322,3,1.0059903170913458,3,6.3520893305540085,19,49,7,0,M,Burnley,3,1.0059903170913458,10.010638365522029,6.2872747303918,Premier League
773,Aleksandar Mitrovic,27,1369,3,5.677362998947501,3,2.924711154773832,59,23,3,0,F S,Fulham,2,4.155025308951736,7.808299113065004,1.8494821228086948,Premier League
782,Ben Chilwell,27,2296,3,2.984890399500728,5,2.455677840858698,27,30,3,0,D M,Chelsea,3,2.984890399500728,11.330961346626282,8.155131921172142,Premier League
804,Craig Dawson,21,1835,3,2.6924522039480507,0,0.0544682964682579,15,2,3,1,D,West Ham,3,2.6924522039480507,2.9267580080777407,2.9267580080777407,Premier League
964,Kyle Bartley,30,2581,3,2.6014003232121468,1,0.7599650248885155,14,7,4,0,D S,West Bromwich Albion,3,2.6014003232121468,2.48464941047132,1.4993401113897562,Premier League
1017,Matej Vydra,27,1322,3,5.373272832483053,2,2.118340734392405,35,14,0,0,F S,Burnley,3,5.373272832483053,6.425857454538345,1.0472040101885796,Premier League
1653,Michael Keane,34,2896,3,1.5046916585415602,1,1.0852528270334003,16,7,4,0,D S,Everton,3,1.5046916585415602,6.840392814949155,6.564230026677251,Premier League
1740,Paul Pogba,26,1893,3,2.9882028456777334,3,2.066863002255559,31,24,3,0,M S,Manchester United,3,2.9882028456777334,11.6914734095335,7.444205395877361,Premier League
2335,Pablo Fornals,32,2513,3,5.854254933074117,3,2.0546394819393754,46,28,3,0,F M S,West Ham,3,5.854254933074117,14.868230648338796,8.320599706843495,Premier League
3293,Lucas Moura,30,1392,3,1.9466326590627432,4,2.0640352852642536,18,16,1,0,F M S,Tottenham,3,1.9466326590627432,7.51403795927763,5.200064562261105,Premier League
3428,Hélder Costa,22,1152,3,2.598154854029417,3,0.6283337883651257,16,7,0,0,M S,Leeds,3,2.598154854029417,4.516011323779821,2.2073262743651867,Premier League
3491,Romain Saiss,26,2319,3,3.099967914633453,0,0.648439958691597,27,4,2,0,D,Wolverhampton Wanderers,3,3.099967914633453,4.53897300362587,3.720982971601188,Premier League
3683,Ivan Cavaleiro,36,2477,3,5.548666689544916,0,2.68047393579036,47,42,2,0,D F M S,Fulham,2,4.026328969746828,8.240886438637972,2.856730101630092,Premier League
4422,Ashley Barnes,21,1341,3,3.874066237360239,0,0.8005475150421262,38,19,4,0,F M S,Burnley,2,3.1128973700106144,4.19031529314816,1.1986291762441397,Premier League
5587,Josh Maja,15,809,3,4.918053388595581,0,0.7428302690386772,21,7,0,0,F S,Fulham,2,4.156884551048279,4.449021197855473,0.6455439738929272,Premier League
5595,Daniel James,14,830,3,1.943296812474728,0,0.7408441361039877,16,7,3,0,M S,Manchester United,3,1.943296812474728,4.284207716584206,1.735916318371892,Premier League
5962,Tanguy NDombele Alvaro,33,2141,3,1.5304815424606204,2,2.1263335961848497,18,14,3,0,M S,Tottenham,3,1.5304815424606204,10.934965118765833,8.005785129964352,Premier League
6144,Sébastien Haller,16,933,3,2.554668180644512,0,1.134867813438177,25,10,0,0,F S,West Ham,3,2.554668180644512,3.66033024340868,0.8529489319771528,Premier League
7712,Billy Sharp,16,723,3,2.983076898381114,0,0.5832782126963139,9,4,1,0,F S,Sheffield United,1,1.4607392232865095,2.650699468329549,0.6648953501135111,Premier League
7723,John McGinn,37,3330,3,2.166595253162086,5,3.5017576599493623,45,42,12,0,M,Aston Villa,3,2.166595253162086,14.868267310783269,9.945619264617562,Premier League
8239,Takumi Minamino,18,941,3,2.557263044640422,0,0.7625150121748447,18,4,1,0,F M S,"Liverpool,Southampton",3,2.557263044640422,5.954795576632023,2.767797449603677,Premier League
8291,Daniel Podence,24,1718,3,2.744377875700593,2,1.8394327834248545,32,21,3,0,F M S,Wolverhampton Wanderers,3,2.744377875700593,6.725102685391903,2.910881344228983,Premier League
9290,Mbaye Diagne,16,1205,3,6.247825153172016,2,0.9861007407307624,25,10,2,0,F S,West Bromwich Albion,3,6.247825153172016,8.729950740933418,1.773010155186057,Premier League
343,Pierre-Emile Højbjerg,38,3420,2,1.1379272593185306,4,1.7558950493112206,14,16,9,0,M,Tottenham,2,1.1379272593185306,16.20580850355327,14.680379221215844,Premier League
619,Sergio Agüero,11,533,2,3.0022155456244946,1,1.315659787505865,15,7,0,0,F M S,Manchester City,1,1.4798778621479869,3.3636604510247707,1.1454504542052746,Premier League
725,Ola Aina,31,2683,2,0.8479764661751688,1,1.5527279656380415,14,15,3,0,D M,Fulham,2,0.8479764661751688,6.773145352024585,6.1204672530293465,Premier League
757,Jeffrey Schlupp,27,1424,2,2.0151155441999435,3,2.5725825037807226,18,18,3,0,M S,Crystal Palace,2,2.0151155441999435,5.158029245212674,3.4669567365199327,Premier League
766,Jamaal Lascelles,19,1633,2,0.7653548326343298,0,0.0668827779591083,16,2,4,0,D,Newcastle United,2,0.7653548326343298,2.606449857354164,2.349907726049423,Premier League
770,Ayoze Pérez,25,1326,2,4.0365753173828125,1,1.2486064918339252,31,23,2,0,F M S,Leicester,2,4.0365753173828125,9.872759373858573,6.759955797344446,Premier League
771,Georginio Wijnaldum,38,2961,2,2.817426797002554,0,1.6629218505695462,31,21,1,0,M S,Liverpool,2,2.817426797002554,13.922181812115014,10.476276839151978,Premier League
790,Nathan Redmond,28,1628,2,3.793102962896228,3,2.987433794885874,44,22,1,0,F M S,Southampton,2,3.793102962896228,8.591277278959751,3.182593114674092,Premier League
807,Jonny Evans,28,2483,2,1.8557127667590976,2,0.5386310797184706,8,10,7,0,D,Leicester,2,1.8557127667590976,8.730609510093927,7.94296670332551,Premier League
